epoch,train_loss,val_loss,train_acc,val_acc
45,0.4042396696064416,0.39459720830097605,0.8344783464566929,0.834488188976378
46,0.40369627914560124,0.39837779987706645,0.832755905511811,0.8335039370078741
47,0.4038286423166906,0.4036345946173224,0.8336122047244094,0.8334251968503937
48,0.40100039441050506,0.4085764151338666,0.8347834645669291,0.8331496062992126
49,0.3987574500643362,0.41405523657536025,0.8358858267716536,0.822007874015748
50,0.39941470467668816,0.40360178914793793,0.8353543307086614,0.8356692913385827
51,0.39558405306630245,0.41987756080456284,0.8374114173228346,0.8266535433070866
52,0.3957419354967245,0.4534715843440904,0.8379035433070866,0.8119685039370079
53,0.3943282692638908,0.3950148536366239,0.8371653543307087,0.8382677165354331
54,0.39227752848168995,0.3936239009727759,0.8386220472440945,0.8398031496062992
55,0.39278651429677575,0.3969665478436412,0.8394094488188977,0.8362204724409449
56,0.3909741493402504,0.3945834807563639,0.8391535433070866,0.8341732283464567
57,0.38893872952367375,0.40065033217746604,0.8403149606299213,0.8367716535433071
58,0.38703359762749334,0.38854834073286515,0.8412007874015748,0.8432283464566929
59,0.38664840100553094,0.4042834536329625,0.84126968503937,0.8385826771653543
60,0.3844811274169937,0.39665545796229496,0.8420866141732284,0.8372834645669291
61,0.38439758024112447,0.398769917355977,0.8423031496062993,0.8385039370078741
62,0.38131380909071194,0.3838326337768389,0.8444586614173228,0.8430314960629921
63,0.38292766724280486,0.3782439297182434,0.8429035433070866,0.845
64,0.3822310204745278,0.3896014023788029,0.8435433070866142,0.8414566929133859
65,0.3808802912202407,0.3921421067765738,0.8444685039370079,0.8354724409448819
66,0.3805010977434361,0.39515608897249704,0.8440551181102363,0.8389370078740157
67,0.3760546730376604,0.37979656089125413,0.8457775590551181,0.8460236220472441
68,0.37562333042696705,0.4027284687708697,0.8456791338582678,0.8371259842519685
69,0.3764671377415263,0.3789832337714863,0.8456889763779527,0.8480314960629921
70,0.37489516301652576,0.37351472015194687,0.8463287401574803,0.8468110236220473
71,0.3738084071827686,0.38266374284321775,0.8463976377952755,0.8403149606299213
72,0.37249526220747803,0.3866331813955487,0.8486515748031496,0.841732283464567
73,0.37038488816323245,0.38879879623163555,0.8485531496062992,0.8350787401574803
74,0.37022949690541884,0.3950336962300224,0.8487303149606299,0.835748031496063
75,0.36804792412388043,0.39443681178900697,0.8480413385826772,0.839488188976378
76,0.36781005513011,0.41311759394722564,0.8486417322834645,0.8322047244094488
77,0.3673573105142811,0.37685728635197924,0.8506889763779527,0.8433070866141732
78,0.3660791522991939,0.38622032362095055,0.8490551181102363,0.8401968503937007
79,0.3646636187584381,0.37797839947101153,0.8508562992125984,0.846496062992126
80,0.3649713163113031,0.36442570248501427,0.8511417322834646,0.8497244094488189
81,0.3624911178425541,0.3839198348278963,0.8522342519685039,0.8439763779527559
82,0.36129574939491244,0.37763258234905056,0.8522244094488189,0.8456692913385827
83,0.3615661631747494,0.38188296065710353,0.8517716535433071,0.8445275590551181
84,0.3597121609735677,0.3638684212392013,0.8515551181102362,0.8542913385826771
85,0.3613154750639998,0.3678315513830641,0.851003937007874,0.8511417322834646
86,0.36164915771817596,0.36723865056293137,0.8521161417322834,0.8509448818897638
87,0.35935791281264595,0.3763923793186619,0.852263779527559,0.8473622047244095
88,0.35855868764397664,0.37250600677330786,0.8536515748031496,0.8502755905511811
89,0.3575853139537526,0.3650647831766371,0.8536515748031496,0.8516535433070866
90,0.35585587348876974,0.3713058092882411,0.8545767716535433,0.8514173228346457
91,0.3566876341907058,0.3647981441535187,0.8552755905511811,0.8509842519685039
92,0.3538549840473753,0.37193474817260985,0.8551181102362204,0.8491338582677166
93,0.35386306950191815,0.40537227404958354,0.8558661417322835,0.8371259842519685
94,0.352071955438674,0.3643740818411187,0.8550885826771654,0.8510236220472441
95,0.35133161674568975,0.3513968809406913,0.8560925196850394,0.8552755905511811
96,0.3509675309179336,0.3588648687588328,0.8561909448818897,0.8527165354330709
97,0.35149049121915826,0.3442671695531766,0.8559744094488189,0.8607480314960629
98,0.34813544921752976,0.38811245249110443,0.8580905511811023,0.8448818897637795
99,0.3493195052010806,0.3749647352009336,0.8565157480314961,0.846496062992126
100,0.3476541491756289,0.3624798702897143,0.856761811023622,0.8508661417322835
